,Unnamed: 0,image_id
6458,7568,ISIC_0033702
1758,2867,ISIC_0029831
4385,5494,ISIC_0029178
8188,9300,ISIC_0031602
4249,5358,ISIC_0024878
2149,3258,ISIC_0029892
3082,4191,ISIC_0032084
7413,8523,ISIC_0029457
1718,2827,ISIC_0026865
7076,8186,ISIC_0024936
6698,7808,ISIC_0033328
5700,6810,ISIC_0027077
4845,5954,ISIC_0025403
3854,4963,ISIC_0028541
3431,4540,ISIC_0026564
1397,2506,ISIC_0031749
7892,9004,ISIC_0025184
7006,8116,ISIC_0025618
6257,7367,ISIC_0032998
2579,3688,ISIC_0032133
6346,7456,ISIC_0034025
1229,2338,ISIC_0026693
6339,7449,ISIC_0033825
7534,8644,ISIC_0031612
8157,9269,ISIC_0026295
7975,9087,ISIC_0027203
4555,5664,ISIC_0030290
4563,5672,ISIC_0025739
8877,9989,ISIC_0029025
6687,7797,ISIC_0034129
2496,3605,ISIC_0027157
2094,3203,ISIC_0027316
6778,7888,ISIC_0033937
8815,9927,ISIC_0031823
8827,9939,ISIC_0031927
710,710,ISIC_0032103
8879,9991,ISIC_0030133
8592,9704,ISIC_0032329
1574,2683,ISIC_0030233
5536,6645,ISIC_0027791
1518,2627,ISIC_0034047
3091,4200,ISIC_0026727
7684,8794,ISIC_0030069
5116,6225,ISIC_0028286
3507,4616,ISIC_0027349
7211,8321,ISIC_0028737
955,955,ISIC_0033784
8192,9304,ISIC_0025168
7832,8944,ISIC_0030370
4616,5725,ISIC_0030685
8687,9799,ISIC_0026466
4225,5334,ISIC_0027586
2034,3143,ISIC_0029888
185,185,ISIC_0034024
4814,5923,ISIC_0028038
5343,6452,ISIC_0029069
7949,9061,ISIC_0024922
8434,9546,ISIC_0032655
1049,1049,ISIC_0025804
3956,5065,ISIC_0024335
4178,5287,ISIC_0028189
3694,4803,ISIC_0028074
621,621,ISIC_0025939
5884,6994,ISIC_0028759
7088,8198,ISIC_0030268
4286,5395,ISIC_0028549
4719,5828,ISIC_0029623
6290,7400,ISIC_0032770
5411,6520,ISIC_0030054
4992,6101,ISIC_0026669
6563,7673,ISIC_0033933
7756,8868,ISIC_0027066
2878,3987,ISIC_0030556
5158,6267,ISIC_0031006
4703,5812,ISIC_0030028
2895,4004,ISIC_0026448
8042,9154,ISIC_0028504
2401,3510,ISIC_0030400
6659,7769,ISIC_0033052
4639,5748,ISIC_0031737
2537,3646,ISIC_0026862
4409,5518,ISIC_0030634
5962,7072,ISIC_0028823
7822,8934,ISIC_0031871
4516,5625,ISIC_0025715
5575,6684,ISIC_0029018
714,714,ISIC_0031980
5241,6350,ISIC_0030656
2060,3169,ISIC_0032490
1544,2653,ISIC_0034123
3548,4657,ISIC_0027132
7704,8814,ISIC_0026076
6835,7945,ISIC_0033781
8255,9367,ISIC_0026037
4277,5386,ISIC_0032085
832,832,ISIC_0028876
1807,2916,ISIC_0025509
3708,4817,ISIC_0027372
8422,9534,ISIC_0033208
5212,6321,ISIC_0024892
1067,1067,ISIC_0027612
3532,4641,ISIC_0032469
1277,2386,ISIC_0028188
6679,7789,ISIC_0031482
6434,7544,ISIC_0033085
8702,9814,ISIC_0024946
7562,8672,ISIC_0030006
1052,1052,ISIC_0031024
3879,4988,ISIC_0028256
7578,8688,ISIC_0031115
4005,5114,ISIC_0026204
8857,9969,ISIC_0030825
4284,5393,ISIC_0027441
701,701,ISIC_0030976
4882,5991,ISIC_0030266
380,380,ISIC_0032200
5240,6349,ISIC_0031420
1878,2987,ISIC_0025384
7701,8811,ISIC_0027889
39,39,ISIC_0028560
2165,3274,ISIC_0031701
1450,2559,ISIC_0025600
8232,9344,ISIC_0031985
5266,6375,ISIC_0025418
2450,3559,ISIC_0030000
7705,8815,ISIC_0024363
5664,6774,ISIC_0027152
3250,4359,ISIC_0025626
7951,9063,ISIC_0026151
2951,4060,ISIC_0027080
2558,3667,ISIC_0024964
4747,5856,ISIC_0026636
5521,6630,ISIC_0028253
7044,8154,ISIC_0031703
8375,9487,ISIC_0032658
7678,8788,ISIC_0025798
1324,2433,ISIC_0028431
613,613,ISIC_0032024
980,980,ISIC_0029113
4993,6102,ISIC_0029110
2055,3164,ISIC_0025432
6550,7660,ISIC_0033558
6078,7188,ISIC_0032739
1980,3089,ISIC_0031926
7046,8156,ISIC_0031645
2586,3695,ISIC_0024492
5022,6131,ISIC_0027516
3330,4439,ISIC_0029324
6919,8029,ISIC_0033049
8540,9652,ISIC_0031105
7146,8256,ISIC_0028263
3133,4242,ISIC_0025997
1296,2405,ISIC_0031996
4317,5426,ISIC_0028333
3771,4880,ISIC_0024536
990,990,ISIC_0024643
5474,6583,ISIC_0031456
1908,3017,ISIC_0030435
933,933,ISIC_0033783
4091,5200,ISIC_0030482
3937,5046,ISIC_0032451
6338,7448,ISIC_0033920
4366,5475,ISIC_0026379
8298,9410,ISIC_0032979
180,180,ISIC_0033736
8682,9794,ISIC_0031743
8494,9606,ISIC_0034019
7255,8365,ISIC_0031621
977,977,ISIC_0034252
1674,2783,ISIC_0031258
5029,6138,ISIC_0030389
7325,8435,ISIC_0030621
1676,2785,ISIC_0024582
6332,7442,ISIC_0034044
8215,9327,ISIC_0027714
236,236,ISIC_0034303
5373,6482,ISIC_0028342
1675,2784,ISIC_0030197
798,798,ISIC_0031218
4756,5865,ISIC_0031850
795,795,ISIC_0029232
6304,7414,ISIC_0033472
5842,6952,ISIC_0024387
1994,3103,ISIC_0027000
2281,3390,ISIC_0029876
3337,4446,ISIC_0029050
3488,4597,ISIC_0032213
2719,3828,ISIC_0031176
438,438,ISIC_0028511
8056,9168,ISIC_0029252
634,634,ISIC_0031903
2043,3152,ISIC_0029273
8428,9540,ISIC_0032647
3364,4473,ISIC_0031525
6297,7407,ISIC_0032861
2825,3934,ISIC_0032507
5558,6667,ISIC_0032205
332,332,ISIC_0024708
5955,7065,ISIC_0026186
7663,8773,ISIC_0026998
2835,3944,ISIC_0027971
5408,6517,ISIC_0024650
7662,8772,ISIC_0028400
6630,7740,ISIC_0026429
271,271,ISIC_0029600
6364,7474,ISIC_0032989
230,230,ISIC_0032997
2226,3335,ISIC_0024692
7348,8458,ISIC_0027224
6691,7801,ISIC_0033943
6587,7697,ISIC_0032478
3655,4764,ISIC_0029605
5767,6877,ISIC_0031293
3423,4532,ISIC_0028501
4943,6052,ISIC_0032104
127,127,ISIC_0032963
7301,8411,ISIC_0027040
1730,2839,ISIC_0028719
3255,4364,ISIC_0026062
8462,9574,ISIC_0033101
117,117,ISIC_0025906
2493,3602,ISIC_0029699
1744,2853,ISIC_0031520
4038,5147,ISIC_0024622
6381,7491,ISIC_0033527
1713,2822,ISIC_0030452
3996,5105,ISIC_0031058
6424,7534,ISIC_0033289
8763,9875,ISIC_0029268
1069,1069,ISIC_0032359
7027,8137,ISIC_0024682
7985,9097,ISIC_0029476
8223,9335,ISIC_0024935
3685,4794,ISIC_0028855
8064,9176,ISIC_0025243
2211,3320,ISIC_0030470
4760,5869,ISIC_0030720
6524,7634,ISIC_0033936
8349,9461,ISIC_0034147
6535,7645,ISIC_0032707
1884,2993,ISIC_0024415
3004,4113,ISIC_0031998
8657,9769,ISIC_0025358
3438,4547,ISIC_0029816
7277,8387,ISIC_0027364
5763,6873,ISIC_0025254
7514,8624,ISIC_0026712
4826,5935,ISIC_0026396
2595,3704,ISIC_0027600
8744,9856,ISIC_0029279
1144,1144,ISIC_0026789
1788,2897,ISIC_0027281
6596,7706,ISIC_0032974
8839,9951,ISIC_0029133
6440,7550,ISIC_0034314
2587,3696,ISIC_0026269
4107,5216,ISIC_0029283
96,96,ISIC_0029022
247,247,ISIC_0034113
2750,3859,ISIC_0031636
2184,3293,ISIC_0030903
6652,7762,ISIC_0033083
3191,4300,ISIC_0027857
7602,8712,ISIC_0029975
8007,9119,ISIC_0028141
8591,9703,ISIC_0024913
3575,4684,ISIC_0025107
3676,4785,ISIC_0031914
2491,3600,ISIC_0025544
5177,6286,ISIC_0027733
5718,6828,ISIC_0027284
2959,4068,ISIC_0028083
4137,5246,ISIC_0030745
3058,4167,ISIC_0026900
5663,6773,ISIC_0027235
1974,3083,ISIC_0025415
2692,3801,ISIC_0026302
6039,7149,ISIC_0033775
2660,3769,ISIC_0027910
5414,6523,ISIC_0026180
2801,3910,ISIC_0030711
4942,6051,ISIC_0026342
2642,3751,ISIC_0028375
411,411,ISIC_0029776
693,693,ISIC_0030372
1345,2454,ISIC_0027665
2752,3861,ISIC_0026718
5410,6519,ISIC_0028068
7362,8472,ISIC_0026454
6201,7311,ISIC_0032710
4299,5408,ISIC_0027292
4769,5878,ISIC_0030363
4402,5511,ISIC_0031205
255,255,ISIC_0033642
7690,8800,ISIC_0026964
7968,9080,ISIC_0028276
5449,6558,ISIC_0025888
3254,4363,ISIC_0029267
3745,4854,ISIC_0025608
2477,3586,ISIC_0028319
2474,3583,ISIC_0028861
2067,3176,ISIC_0025934
8420,9532,ISIC_0033690
5885,6995,ISIC_0029846
3690,4799,ISIC_0027602
3211,4320,ISIC_0030131
7355,8465,ISIC_0032141
3107,4216,ISIC_0027807
983,983,ISIC_0032330
3511,4620,ISIC_0029383
6382,7492,ISIC_0032895
7550,8660,ISIC_0030704
407,407,ISIC_0032051
2609,3718,ISIC_0029697
4566,5675,ISIC_0026304
2797,3906,ISIC_0026929
2497,3606,ISIC_0028660
4433,5542,ISIC_0026197
7229,8339,ISIC_0026305
4557,5666,ISIC_0029285
6625,7735,ISIC_0034109
6143,7253,ISIC_0025421
3980,5089,ISIC_0028181
3751,4860,ISIC_0026387
4984,6093,ISIC_0027877
2622,3731,ISIC_0031800
4645,5754,ISIC_0027180
2578,3687,ISIC_0028349
100,100,ISIC_0025876
812,812,ISIC_0026069
8403,9515,ISIC_0033766
8063,9175,ISIC_0027614
8822,9934,ISIC_0030844
4608,5717,ISIC_0026863
3677,4786,ISIC_0031382
4251,5360,ISIC_0028697
6934,8044,ISIC_0033228
8541,9653,ISIC_0027418
3097,4206,ISIC_0024960
4872,5981,ISIC_0026924
2376,3485,ISIC_0031995
2261,3370,ISIC_0027572
26,26,ISIC_0029291
5606,6715,ISIC_0025621
7416,8526,ISIC_0026901
1956,3065,ISIC_0028090
5919,7029,ISIC_0028843
8809,9921,ISIC_0031228
5623,6732,ISIC_0027718
5657,6766,ISIC_0028430
8265,9377,ISIC_0032020
3942,5051,ISIC_0032452
3744,4853,ISIC_0029205
2098,3207,ISIC_0025914
8122,9234,ISIC_0028384
8896,10008,ISIC_0033705
267,267,ISIC_0032099
2832,3941,ISIC_0026355
4250,5359,ISIC_0029076
1122,1122,ISIC_0029039
7861,8973,ISIC_0031991
2062,3171,ISIC_0025364
5189,6298,ISIC_0027314
2772,3881,ISIC_0028711
6910,8020,ISIC_0033177
8000,9112,ISIC_0028464
7410,8520,ISIC_0024841
1365,2474,ISIC_0025718
4923,6032,ISIC_0031877
4364,5473,ISIC_0026482
4851,5960,ISIC_0029971
6694,7804,ISIC_0033557
8855,9967,ISIC_0033869
2518,3627,ISIC_0031437
5390,6499,ISIC_0029509
1608,2717,ISIC_0025971
6818,7928,ISIC_0033912
3628,4737,ISIC_0029414
5708,6818,ISIC_0030426
6292,7402,ISIC_0033385
1054,1054,ISIC_0029195
3828,4937,ISIC_0026082
4342,5451,ISIC_0028638
1228,2337,ISIC_0030956
3592,4701,ISIC_0028409
8131,9243,ISIC_0024752
8743,9855,ISIC_0029851
8049,9161,ISIC_0026809
1047,1047,ISIC_0025330
5757,6867,ISIC_0030371
5152,6261,ISIC_0025706
4743,5852,ISIC_0029565
1467,2576,ISIC_0032482
1782,2891,ISIC_0030782
6675,7785,ISIC_0033514
5058,6167,ISIC_0028475
7382,8492,ISIC_0029528
6539,7649,ISIC_0033150
5666,6776,ISIC_0031160
8572,9684,ISIC_0032221
6135,7245,ISIC_0024907
3205,4314,ISIC_0025736
7800,8912,ISIC_0030740
6460,7570,ISIC_0032615
3233,4342,ISIC_0032049
4069,5178,ISIC_0025886
4407,5516,ISIC_0028138
2691,3800,ISIC_0031882
7122,8232,ISIC_0030597
2671,3780,ISIC_0031544
3246,4355,ISIC_0029556
3487,4596,ISIC_0024583
7502,8612,ISIC_0027401
2205,3314,ISIC_0032011
5342,6451,ISIC_0027986
7167,8277,ISIC_0026027
942,942,ISIC_0033528
2773,3882,ISIC_0025806
5329,6438,ISIC_0029447
7504,8614,ISIC_0031942
6103,7213,ISIC_0033989
6800,7910,ISIC_0033102
5115,6224,ISIC_0030162
8123,9235,ISIC_0030155
3829,4938,ISIC_0029379
5615,6724,ISIC_0031091
3165,4274,ISIC_0025183
2119,3228,ISIC_0028482
4638,5747,ISIC_0026894
8730,9842,ISIC_0030785
1174,1174,ISIC_0033005
1833,2942,ISIC_0025019
7529,8639,ISIC_0026043
7894,9006,ISIC_0024561
2278,3387,ISIC_0031237
4962,6071,ISIC_0028047
6957,8067,ISIC_0032322
347,347,ISIC_0031542
4813,5922,ISIC_0028028
2157,3266,ISIC_0024746
7188,8298,ISIC_0027338
5912,7022,ISIC_0028145
2504,3613,ISIC_0031279
8011,9123,ISIC_0028673
8009,9121,ISIC_0026323
4808,5917,ISIC_0024606
940,940,ISIC_0033246
3962,5071,ISIC_0024783
7964,9076,ISIC_0025477
8205,9317,ISIC_0028720
3122,4231,ISIC_0026224
7767,8879,ISIC_0029530
2502,3611,ISIC_0030955
5302,6411,ISIC_0026807
1708,2817,ISIC_0030181
631,631,ISIC_0031138
7535,8645,ISIC_0028744
3370,4479,ISIC_0029595
8618,9730,ISIC_0025069
1855,2964,ISIC_0026957
84,84,ISIC_0030768
3003,4112,ISIC_0030866
6908,8018,ISIC_0034008
6886,7996,ISIC_0032762
4090,5199,ISIC_0025111
1231,2340,ISIC_0030770
2265,3374,ISIC_0027886
3251,4360,ISIC_0026683
2914,4023,ISIC_0027009
6617,7727,ISIC_0032677
4948,6057,ISIC_0028835
5638,6747,ISIC_0026251
5874,6984,ISIC_0026781
7126,8236,ISIC_0029566
7162,8272,ISIC_0024941
2966,4075,ISIC_0025894
6653,7763,ISIC_0033133
2939,4048,ISIC_0027357
5444,6553,ISIC_0025230
2150,3259,ISIC_0027912
1437,2546,ISIC_0030177
5694,6804,ISIC_0026722
7468,8578,ISIC_0030544
0,0,ISIC_0027419
8764,9876,ISIC_0029598
8078,9190,ISIC_0028686
2196,3305,ISIC_0030322
2169,3278,ISIC_0029463
2686,3795,ISIC_0026830
6134,7244,ISIC_0027432
1325,2434,ISIC_0030104
5826,6936,ISIC_0025370
7042,8152,ISIC_0028513
3864,4973,ISIC_0026418
3177,4286,ISIC_0032413
5605,6714,ISIC_0028423
2292,3401,ISIC_0024493
6342,7452,ISIC_0033069
4220,5329,ISIC_0030152
3198,4307,ISIC_0025649
3404,4513,ISIC_0028322
1517,2626,ISIC_0034119
3709,4818,ISIC_0026750
209,209,ISIC_0026085
7012,8122,ISIC_0025100
6387,7497,ISIC_0033237
1639,2748,ISIC_0026855
4933,6042,ISIC_0031860
8793,9905,ISIC_0025790
3542,4651,ISIC_0032137
788,788,ISIC_0028662
1697,2806,ISIC_0028973
6265,7375,ISIC_0032612
7278,8388,ISIC_0029493
102,102,ISIC_0032463
2741,3850,ISIC_0030974
2377,3486,ISIC_0028572
3527,4636,ISIC_0029090
4401,5510,ISIC_0031696
1573,2682,ISIC_0031539
3153,4262,ISIC_0026244
8083,9195,ISIC_0030912
5418,6527,ISIC_0031361
580,580,ISIC_0026290
4316,5425,ISIC_0031859
415,415,ISIC_0026644
6704,7814,ISIC_0033433
7397,8507,ISIC_0032136
855,855,ISIC_0025526
1533,2642,ISIC_0033366
7851,8963,ISIC_0027137
3120,4229,ISIC_0032250
8436,9548,ISIC_0034072
3594,4703,ISIC_0030799
5173,6282,ISIC_0029164
8885,9997,ISIC_0028990
610,610,ISIC_0026335
3646,4755,ISIC_0024616
4654,5763,ISIC_0025864
1923,3032,ISIC_0026518
3761,4870,ISIC_0027647
123,123,ISIC_0032534
3187,4296,ISIC_0032083
2481,3590,ISIC_0027554
5165,6274,ISIC_0028630
8538,9650,ISIC_0027265
5186,6295,ISIC_0027011
1317,2426,ISIC_0028406
1141,1141,ISIC_0031735
2054,3163,ISIC_0031331
4422,5531,ISIC_0027095
3105,4214,ISIC_0025296
1648,2757,ISIC_0025940
6193,7303,ISIC_0033652
5776,6886,ISIC_0032055
1331,2440,ISIC_0031103
7008,8118,ISIC_0024668
8104,9216,ISIC_0024519
8355,9467,ISIC_0033457
8660,9772,ISIC_0032422
5593,6702,ISIC_0030672
7227,8337,ISIC_0026126
1671,2780,ISIC_0032022
3579,4688,ISIC_0031723
7825,8937,ISIC_0031567
7453,8563,ISIC_0026340
7811,8923,ISIC_0026231
7191,8301,ISIC_0024355
570,570,ISIC_0028840
6345,7455,ISIC_0033632
7205,8315,ISIC_0025511
1600,2709,ISIC_0030644
5857,6967,ISIC_0031676
2105,3214,ISIC_0030541
7965,9077,ISIC_0028571
5103,6212,ISIC_0026763
4196,5305,ISIC_0026198
8746,9858,ISIC_0027529
8544,9656,ISIC_0031454
5766,6876,ISIC_0030666
720,720,ISIC_0028414
6445,7555,ISIC_0033018
566,566,ISIC_0029810
4931,6040,ISIC_0027803
8528,9640,ISIC_0025122
6072,7182,ISIC_0033227
5273,6382,ISIC_0030619
6882,7992,ISIC_0034124
6112,7222,ISIC_0034156
3220,4329,ISIC_0025147
8254,9366,ISIC_0029592
6303,7413,ISIC_0032599
1716,2825,ISIC_0024949
7109,8219,ISIC_0031308
3918,5027,ISIC_0025445
1207,1207,ISIC_0030870
1326,2435,ISIC_0026490
8800,9912,ISIC_0031286
5204,6313,ISIC_0028300
5872,6982,ISIC_0030464
4712,5821,ISIC_0029887
372,372,ISIC_0031593
4062,5171,ISIC_0024591
6082,7192,ISIC_0033921
6775,7885,ISIC_0032865
4633,5742,ISIC_0029977
3982,5091,ISIC_0026196
5759,6869,ISIC_0030741
7147,8257,ISIC_0028610
1059,1059,ISIC_0025131
8087,9199,ISIC_0030940
1579,2688,ISIC_0025576
7804,8916,ISIC_0029479
5409,6518,ISIC_0025522
3544,4653,ISIC_0031492
6737,7847,ISIC_0033221
8341,9453,ISIC_0033139
3235,4344,ISIC_0027048
241,241,ISIC_0032898
7176,8286,ISIC_0030367
7408,8518,ISIC_0026987
7885,8997,ISIC_0030260
7104,8214,ISIC_0030615
1238,2347,ISIC_0027672
7565,8675,ISIC_0026974
1683,2792,ISIC_0028815
2524,3633,ISIC_0024534
7810,8922,ISIC_0025936
8718,9830,ISIC_0028644
3901,5010,ISIC_0032010
5335,6444,ISIC_0031673
861,861,ISIC_0029235
320,320,ISIC_0025838
1894,3003,ISIC_0026780
1749,2858,ISIC_0028303
7273,8383,ISIC_0024518
4761,5870,ISIC_0024681
6474,7584,ISIC_0033800
3836,4945,ISIC_0025023
609,609,ISIC_0026675
3422,4531,ISIC_0024874
6993,8103,ISIC_0028540
1221,2330,ISIC_0028163
6747,7857,ISIC_0032772
7972,9084,ISIC_0026297
5082,6191,ISIC_0025055
3984,5093,ISIC_0025853
389,389,ISIC_0028952
4032,5141,ISIC_0026088
5600,6709,ISIC_0030629
5290,6399,ISIC_0030996
3907,5016,ISIC_0031979
7419,8529,ISIC_0028679
2906,4015,ISIC_0029117
1102,1102,ISIC_0032468
418,418,ISIC_0025985
2560,3669,ISIC_0031647
7288,8398,ISIC_0028510
8448,9560,ISIC_0033826
1413,2522,ISIC_0031243
787,787,ISIC_0028294
6573,7683,ISIC_0032648
5455,6564,ISIC_0026431
2532,3641,ISIC_0027482
7928,9040,ISIC_0028761
4050,5159,ISIC_0030506
2665,3774,ISIC_0030538
8214,9326,ISIC_0030710
246,246,ISIC_0033414
2247,3356,ISIC_0031422
8790,9902,ISIC_0025029
4130,5239,ISIC_0032259
7204,8314,ISIC_0030588
1945,3054,ISIC_0031895
2051,3160,ISIC_0024327
6289,7399,ISIC_0033233
94,94,ISIC_0030565
3551,4660,ISIC_0026484
6174,7284,ISIC_0030085
1929,3038,ISIC_0031463
1535,2644,ISIC_0024666
8813,9925,ISIC_0024468
8454,9566,ISIC_0033772
6104,7214,ISIC_0032977
7707,8817,ISIC_0025171
4742,5851,ISIC_0028676
7862,8974,ISIC_0030817
3943,5052,ISIC_0028563
2944,4053,ISIC_0029871
4226,5335,ISIC_0031607
5074,6183,ISIC_0031333
7873,8985,ISIC_0024933
6699,7809,ISIC_0033768
7230,8340,ISIC_0028454
6693,7803,ISIC_0033688
5735,6845,ISIC_0026874
7753,8865,ISIC_0025000
5215,6324,ISIC_0024419
5886,6996,ISIC_0029194
7351,8461,ISIC_0025633
3397,4506,ISIC_0031128
8583,9695,ISIC_0028730
1647,2756,ISIC_0032174
5355,6464,ISIC_0028328
4964,6073,ISIC_0029198
7625,8735,ISIC_0027181
2811,3920,ISIC_0024563
2794,3903,ISIC_0028770
6958,8068,ISIC_0031053
2596,3705,ISIC_0024838
842,842,ISIC_0025103
3998,5107,ISIC_0029114
7185,8295,ISIC_0024529
599,599,ISIC_0024839
7916,9028,ISIC_0025908
7378,8488,ISIC_0028304
5673,6783,ISIC_0024934
8566,9678,ISIC_0031299
5983,7093,ISIC_0026544
6516,7626,ISIC_0033311
5573,6682,ISIC_0027530
4791,5900,ISIC_0029584
8824,9936,ISIC_0029500
1101,1101,ISIC_0027613
4246,5355,ISIC_0029718
2360,3469,ISIC_0027564
2421,3530,ISIC_0028869
21,21,ISIC_0025033
794,794,ISIC_0027811
5136,6245,ISIC_0027241
1979,3088,ISIC_0025161
1726,2835,ISIC_0029524
1300,2409,ISIC_0029439
2019,3128,ISIC_0027784
4938,6047,ISIC_0030027
2712,3821,ISIC_0025931
3067,4176,ISIC_0026691
4527,5636,ISIC_0031265
4269,5378,ISIC_0027676
6604,7714,ISIC_0032650
1791,2900,ISIC_0028147
4047,5156,ISIC_0029935
2646,3755,ISIC_0029471
204,204,ISIC_0032508
1153,1153,ISIC_0026313
1000,1000,ISIC_0028681
62,62,ISIC_0029288
3716,4825,ISIC_0030222
30,30,ISIC_0026835
4593,5702,ISIC_0030439
950,950,ISIC_0033156
1134,1134,ISIC_0030011
4334,5443,ISIC_0026534
5999,7109,ISIC_0032181
1622,2731,ISIC_0030403
5519,6628,ISIC_0027921
8216,9328,ISIC_0030585
2412,3521,ISIC_0031699
8023,9135,ISIC_0031039
1346,2455,ISIC_0026467
2710,3819,ISIC_0030660
6926,8036,ISIC_0033143
4373,5482,ISIC_0025014
5918,7028,ISIC_0028368
8777,9889,ISIC_0029043
3206,4315,ISIC_0026537
4211,5320,ISIC_0027761
658,658,ISIC_0031334
8410,9522,ISIC_0034229
3125,4234,ISIC_0025925
7374,8484,ISIC_0025657
8478,9590,ISIC_0034312
2174,3283,ISIC_0024636
3844,4953,ISIC_0030467
4789,5898,ISIC_0025977
7414,8524,ISIC_0027237
1139,1139,ISIC_0030757
4235,5344,ISIC_0031683
1327,2436,ISIC_0027790
764,764,ISIC_0031037
6361,7471,ISIC_0032521
1323,2432,ISIC_0027856
5946,7056,ISIC_0025631
7171,8281,ISIC_0028057
2460,3569,ISIC_0027165
2525,3634,ISIC_0031313
4797,5906,ISIC_0027079
470,470,ISIC_0029525
8392,9504,ISIC_0033118
7082,8192,ISIC_0025096
996,996,ISIC_0032249
7483,8593,ISIC_0029349
5754,6864,ISIC_0027031
7215,8325,ISIC_0024587
4600,5709,ISIC_0028320
3738,4847,ISIC_0030359
5563,6672,ISIC_0032267
775,775,ISIC_0025465
8275,9387,ISIC_0027431
6841,7951,ISIC_0033684
4355,5464,ISIC_0024390
849,849,ISIC_0029931
3911,5020,ISIC_0029738
904,904,ISIC_0025005
5363,6472,ISIC_0030725
3306,4415,ISIC_0029510
1034,1034,ISIC_0028525
1663,2772,ISIC_0027189
6817,7927,ISIC_0033707
4191,5300,ISIC_0025291
8639,9751,ISIC_0032349
8204,9316,ISIC_0030091
5865,6975,ISIC_0026303
2446,3555,ISIC_0031909
7294,8404,ISIC_0027751
4793,5902,ISIC_0031054
2041,3150,ISIC_0025593
1,1,ISIC_0025030
2800,3909,ISIC_0029999
8376,9488,ISIC_0032868
7507,8617,ISIC_0028174
7366,8476,ISIC_0026759
5300,6409,ISIC_0026315
3725,4834,ISIC_0029768
1350,2459,ISIC_0025452
2103,3212,ISIC_0025201
2068,3177,ISIC_0025675
807,807,ISIC_0025378
2529,3638,ISIC_0024374
3464,4573,ISIC_0024950
2601,3710,ISIC_0025461
7150,8260,ISIC_0029861
2718,3827,ISIC_0025981
5244,6353,ISIC_0029907
6611,7721,ISIC_0026279
1879,2988,ISIC_0032446
8705,9817,ISIC_0028872
7816,8928,ISIC_0030580
5008,6117,ISIC_0030405
1559,2668,ISIC_0031836
5027,6136,ISIC_0031968
7867,8979,ISIC_0027840
7460,8570,ISIC_0024963
5954,7064,ISIC_0026869
3873,4982,ISIC_0025204
4678,5787,ISIC_0028019
487,487,ISIC_0029603
4841,5950,ISIC_0030111
8164,9276,ISIC_0031803
6309,7419,ISIC_0033798
1796,2905,ISIC_0024436
454,454,ISIC_0029166
3410,4519,ISIC_0029378
1457,2566,ISIC_0026275
5190,6299,ISIC_0031433
802,802,ISIC_0024774
3293,4402,ISIC_0032499
5083,6192,ISIC_0026799
475,475,ISIC_0026265
6784,7894,ISIC_0033816
4536,5645,ISIC_0024914
5033,6142,ISIC_0024389
4100,5209,ISIC_0029853
6370,7480,ISIC_0026810
3270,4379,ISIC_0027378
8659,9771,ISIC_0031609
1536,2645,ISIC_0028890
3562,4671,ISIC_0030701
1097,1097,ISIC_0028880
7451,8561,ISIC_0026573
3719,4828,ISIC_0028942
3002,4111,ISIC_0025036
2197,3306,ISIC_0030885
1399,2508,ISIC_0031943
6684,7794,ISIC_0033519
5516,6625,ISIC_0025360
8667,9779,ISIC_0029563
150,150,ISIC_0032842
2701,3810,ISIC_0027307
7929,9041,ISIC_0028873
4631,5740,ISIC_0030055
8155,9267,ISIC_0026371
1803,2912,ISIC_0029220
3139,4248,ISIC_0031969
3785,4894,ISIC_0028398
1318,2427,ISIC_0025628
5707,6817,ISIC_0030247
1274,2383,ISIC_0031950
3068,4177,ISIC_0031144
2912,4021,ISIC_0029218
1022,1022,ISIC_0028448
2383,3492,ISIC_0030836
6762,7872,ISIC_0032338
5961,7071,ISIC_0025300
1020,1020,ISIC_0026907
1687,2796,ISIC_0025826
3136,4245,ISIC_0030450
2368,3477,ISIC_0031153
7554,8664,ISIC_0026601
6986,8096,ISIC_0024608
8613,9725,ISIC_0024843
7498,8608,ISIC_0029369
6513,7623,ISIC_0034268
544,544,ISIC_0031289
7250,8360,ISIC_0030093
8874,9986,ISIC_0028517
2047,3156,ISIC_0025416
2172,3281,ISIC_0030968
3639,4748,ISIC_0032093
1254,2363,ISIC_0033031
831,831,ISIC_0028822
6940,8050,ISIC_0033319
6654,7764,ISIC_0033352
857,857,ISIC_0026590
3999,5108,ISIC_0030577
6423,7533,ISIC_0032704
6941,8051,ISIC_0029393
4163,5272,ISIC_0028892
6464,7574,ISIC_0032628
4765,5874,ISIC_0029753
3216,4325,ISIC_0025167
4028,5137,ISIC_0029990
5909,7019,ISIC_0026055
8418,9530,ISIC_0033896
3853,4962,ISIC_0030228
8765,9877,ISIC_0029002
3425,4534,ISIC_0029956
6901,8011,ISIC_0032896
1011,1011,ISIC_0031511
8203,9315,ISIC_0030589
1714,2823,ISIC_0031925
3786,4895,ISIC_0032275
6455,7565,ISIC_0034190
8286,9398,ISIC_0033445
2893,4002,ISIC_0030972
1019,1019,ISIC_0026441
2699,3808,ISIC_0030878
854,854,ISIC_0028264
3405,4514,ISIC_0030984
8757,9869,ISIC_0032238
6020,7130,ISIC_0033971
5365,6474,ISIC_0031805
1615,2724,ISIC_0026952
5791,6901,ISIC_0027861
